11: 37,84,26,38,91,74,40,63,78,41,89,79,53,2,52,14,55,66,98,35,20,36,75,73,85,87,72,28,45,76,61,82,46,39,25,4,93,97,65,29,16,33,68,88,92,18,34,13,69,9,57,49,80,23,83,12,67,5,19,10,44,32,95,81,11,60,96,17,51,94,90,56,50,15,7,31,70,99,42,8,21,27,0,86,77,30,6,24,1,64,62,3,22,58,71,48,54,59,47,43,
12: 54,83,72,94,90,46,86,16,51,17,45,68,38,88,58,48,41,59,96,10,75,13,21,42,22,36,30,61,74,81,32,80,12,57,24,5,63,84,69,3,33,25,92,39,97,7,29,85,71,79,35,67,91,0,76,43,27,20,87,28,8,6,82,40,14,70,23,4,44,64,11,9,93,31,77,49,15,89,95,47,62,56,34,55,99,1,73,66,37,78,19,98,65,53,26,60,52,50,2,18,
13: 59,53,18,82,88,37,97,40,6,75,31,16,26,70,79,92,63,45,13,81,43,77,39,27,46,94,71,61,24,3,72,8,95,25,2,64,21,85,51,10,0,35,66,1,30,20,83,57,7,38,91,87,28,41,32,90,4,58,9,52,99,86,69,60,14,17,11,5,33,36,78,80,44,73,54,74,42,96,84,12,29,93,55,98,68,48,56,89,67,76,34,23,47,50,19,49,65,15,62,22,
14: 12,68,72,67,13,48,21,88,43,5,44,55,30,26,69,29,73,83,37,42,93,22,80,18,74,25,8,1,3,57,46,84,59,54,51,27,61,0,86,70,64,81,40,92,23,34,6,76,58,10,87,97,94,11,39,20,24,35,60,9,90,38,95,56,50,71,28,14,16,36,7,2,31,99,96,15,32,53,33,17,85,45,62,66,4,75,52,91,79,77,63,78,41,47,65,89,49,19,82,98,
15: 6,17,68,60,40,22,78,61,48,89,13,2,49,62,64,56,21,76,37,88,53,44,30,5,86,32,51,82,39,73,28,35,80,96,90,19,87,52,67,4,42,93,8,43,71,14,91,27,1,77,97,11,84,23,15,41,24,99,34,31,0,74,92,83,95,20,59,55,94,50,57,29,45,65,69,85,7,98,10,12,81,70,36,66,46,9,25,16,33,79,26,54,63,72,38,47,18,75,3,58,
16: 46,36,76,20,89,74,3,57,17,77,43,15,19,67,87,28,39,66,1,70,16,98,7,64,88,81,92,38,83,4,44,13,59,94,91,47,26,71,29,58,56,18,10,32,25,97,49,9,24,80,8,0,78,82,60,93,21,14,51,22,34,86,61,99,2,73,54,72,5,90,30,42,12,95,69,75,31,27,37,45,53,50,6,62,68,41,96,79,52,33,84,63,11,35,55,65,48,40,23,85,
17: 66,33,91,10,48,60,78,17,92,74,69,71,85,46,90,23,29,26,97,77,44,49,36,45,75,52,4,63,70,47,50,94,99,76,53,0,6,37,54,32,80,28,11,18,12,22,35,1,3,13,96,56,67,88,79,2,7,87,30,16,83,42,24,9,14,59,61,98,5,43,68,31,39,57,73,20,93,40,51,58,62,8,86,89,72,65,19,21,64,81,38,15,34,84,55,27,25,82,41,95,
18: 89,53,28,24,98,13,77,7,39,63,33,83,68,51,74,29,61,45,48,78,56,25,46,32,71,11,31,6,81,84,22,70,3,23,19,72,94,0,73,9,50,90,44,93,16,88,97,2,75,55,82,64,67,26,5,12,36,18,35,4,80,95,20,96,14,76,42,49,57,91,1,27,79,54,38,62,41,52,66,8,92,40,17,99,58,86,69,65,85,37,34,87,30,10,60,15,43,21,47,59,
19: 85,26,74,35,13,41,63,66,71,33,40,29,3,68,89,59,49,75,79,93,5,72,15,92,19,30,4,87,50,25,97,32,98,37,14,76,36,84,61,45,21,55,7,9,43,83,16,54,94,60,17,6,80,47,12,90,69,11,78,0,31,95,18,42,91,57,53,82,27,44,56,39,46,10,34,65,88,96,24,81,64,70,22,99,23,73,48,2,86,58,62,52,28,38,67,77,20,1,8,51,
20: 65,29,59,32,19,61,74,20,47,84,72,42,60,13,67,53,83,88,23,12,57,38,21,25,49,22,18,99,55,69,85,45,52,4,40,76,27,70,7,75,16,93,36,90,66,96,78,56,71,30,94,86,8,14,41,15,31,68,92,77,46,91,39,26,44,73,50,2,17,35,24,87,98,62,48,0,95,89,82,80,33,10,64,79,63,58,54,9,43,3,97,6,37,81,51,28,34,5,11,1,
21: 39,68,87,54,5,73,42,85,50,67,93,57,94,86,33,1,21,62,20,51,43,12,92,72,16,88,56,26,7,2,36,41,70,44,22,75,13,84,69,47,90,98,18,8,97,29,4,61,48,3,65,60,45,66,10,89,99,23,17,14,24,55,32,25,82,6,19,0,49,91,30,74,46,58,35,15,80,28,9,59,77,52,71,95,79,27,34,37,78,96,53,63,31,11,38,64,83,40,76,81,
22: 68,43,50,22,78,84,9,87,59,25,55,74,34,80,28,36,2,64,70,21,93,27,31,38,56,48,85,4,0,86,6,95,63,77,75,62,26,61,46,39,94,45,13,23,72,42,33,54,83,89,7,69,91,11,15,20,44,90,12,71,52,98,92,97,32,60,10,66,81,79,53,1,5,19,30,49,14,41,57,99,47,65,37,88,24,96,17,35,29,51,16,8,73,82,67,58,18,40,76,3,
23: 1,44,61,41,79,85,60,71,13,53,39,93,42,3,83,33,19,82,80,15,81,2,47,97,34,51,74,55,27,50,63,11,89,48,4,77,28,90,49,26,6,75,65,67,12,16,5,96,24,88,72,37,21,38,54,20,62,98,22,0,87,69,9,23,10,40,59,84,66,76,14,25,45,56,35,17,64,29,7,57,43,95,32,92,68,30,99,78,70,91,52,58,86,18,8,31,73,94,46,36,
24: 59,26,28,23,87,56,4,99,85,42,3,58,77,45,35,88,51,6,27,24,65,18,89,86,66,75,30,38,90,39,98,13,80,5,74,48,97,73,12,16,94,63,71,21,9,41,83,96,32,68,25,36,11,67,61,47,22,0,49,14,91,31,62,19,76,60,10,29,2,15,1,50,33,46,7,20,93,17,84,43,34,57,53,70,72,54,37,81,78,69,92,40,44,8,95,52,64,55,79,82,
25: 30,4,84,71,16,19,82,48,77,34,52,40,35,58,13,78,47,98,89,93,21,36,62,87,43,15,10,73,95,91,38,67,65,92,90,96,3,42,51,7,79,50,18,23,14,88,53,1,17,55,11,8,31,75,41,46,20,83,24,33,81,26,2,45,49,61,9,94,12,69,86,6,22,0,63,28,5,39,72,60,29,99,54,76,70,80,25,97,85,66,32,27,37,64,57,68,74,56,44,59,
26: 93,72,76,85,67,34,45,29,38,46,7,47,17,66,69,71,12,20,31,83,65,42,84,99,48,0,28,53,68,90,30,25,63,87,10,82,4,32,27,22,13,75,33,95,15,19,11,35,56,97,51,36,16,96,98,59,18,55,74,41,77,1,94,40,78,58,26,23,86,92,54,5,79,60,52,24,8,88,70,2,61,44,91,89,14,6,3,57,21,50,80,43,37,62,73,81,49,39,64,9,
27: 55,80,20,79,43,31,93,59,67,11,23,45,98,17,30,61,44,26,76,42,32,21,71,14,89,10,58,90,97,39,70,75,86,1,33,19,12,85,69,40,96,62,3,29,9,51,4,82,84,63,28,7,18,94,99,34,46,77,91,81,13,8,2,22,37,6,54,16,87,5,65,95,52,25,56,92,50,66,49,73,78,38,15,88,47,36,83,64,27,72,60,53,24,35,48,0,68,57,41,74,
28: 53,84,82,48,78,69,32,41,11,18,15,67,71,50,31,58,44,75,54,25,87,93,47,7,46,88,14,98,38,3,20,99,94,28,30,64,13,39,29,81,63,76,97,73,85,65,19,33,40,60,68,5,10,4,36,16,49,1,37,0,8,77,17,95,27,86,55,34,51,35,57,83,24,72,89,6,90,96,91,80,56,43,62,23,9,79,12,21,52,45,22,59,70,74,66,92,61,26,2,42,
29: 98,89,45,70,20,22,36,53,69,72,47,12,85,13,90,5,29,49,17,42,82,87,48,61,96,94,38,41,2,83,77,80,14,66,54,1,39,59,88,79,84,50,21,40,28,7,91,11,6,37,19,43,58,68,95,73,0,93,34,30,25,15,60,92,51,99,8,74,78,9,65,62,57,75,27,52,4,55,64,24,26,32,18,33,67,10,97,81,35,16,3,71,44,86,23,76,63,56,46,31,
30: 52,61,26,14,38,46,28,9,63,71,67,76,88,34,50,98,42,95,60,51,39,33,16,92,83,0,49,64,66,19,10,94,78,20,11,70,27,77,8,35,1,54,81,22,41,43,97,25,21,82,58,99,96,84,30,69,72,3,75,79,89,65,36,93,18,32,2,23,53,37,13,86,44,73,45,85,17,12,40,48,62,5,87,90,15,68,6,24,80,47,55,29,4,74,57,59,91,7,31,56,
31: 61,92,86,46,81,91,72,47,13,26,54,18,75,67,76,96,66,52,63,11,59,1,53,87,50,7,40,80,48,19,16,32,10,65,21,95,70,58,35,14,28,79,2,89,42,73,56,98,9,64,33,5,51,17,6,68,78,15,4,55,49,85,71,90,3,94,34,97,24,69,88,20,27,39,41,44,29,12,43,60,83,74,84,25,0,93,45,57,99,62,37,82,36,8,31,22,30,38,77,23,
32: 36,88,57,71,2,13,89,46,50,34,60,35,73,58,27,10,51,64,90,92,1,84,80,14,76,9,77,45,11,61,52,24,62,15,75,29,65,47,0,12,83,42,54,70,63,16,4,87,20,49,99,97,86,79,32,25,21,6,96,74,56,17,3,43,67,8,94,30,7,19,55,39,81,18,48,98,28,66,37,33,44,69,59,82,95,72,91,40,78,31,38,23,26,68,5,41,93,22,53,85,
33: 70,49,34,97,53,68,23,54,48,12,45,1,5,47,39,65,22,95,16,91,57,85,42,99,8,38,18,58,86,29,52,20,71,15,7,96,92,41,80,62,35,98,83,28,77,46,33,0,24,67,69,81,2,36,13,60,31,84,79,88,9,4,72,11,19,21,63,25,30,40,27,82,74,87,10,90,14,43,3,44,50,32,17,55,75,59,64,94,76,66,89,51,78,61,73,56,37,93,26,6,
34: 78,85,40,57,61,47,35,30,59,41,66,44,21,17,96,55,53,14,10,95,67,74,52,82,48,23,54,5,93,77,51,32,45,29,68,38,98,12,87,58,39,13,1,3,75,8,90,37,89,26,7,15,6,18,64,4,73,25,84,81,33,27,2,70,91,83,49,36,0,62,46,19,80,16,11,86,20,22,63,99,92,31,76,71,79,9,42,69,34,94,60,97,28,24,65,56,43,88,72,50,
35: 76,30,89,15,39,21,67,62,59,16,52,43,4,28,35,37,68,61,46,73,54,47,2,72,48,91,7,97,42,24,98,6,18,60,11,94,44,82,20,64,19,41,79,96,83,3,87,78,95,14,33,5,58,99,84,45,25,75,56,92,1,70,50,36,13,31,69,34,55,86,66,26,32,74,71,51,80,9,40,38,22,49,93,57,27,63,12,81,90,53,23,29,85,77,0,65,10,88,17,8,
36: 73,94,5,58,22,81,36,71,48,72,27,91,43,28,76,25,54,31,93,40,90,37,0,29,77,74,21,79,57,17,6,82,32,67,75,62,78,85,13,44,10,35,92,24,9,34,38,51,59,11,95,86,20,1,23,63,7,30,16,49,83,97,84,96,4,50,98,8,87,2,42,64,55,18,70,88,47,15,41,26,14,60,89,69,19,65,46,99,52,39,3,45,12,80,68,61,33,56,53,66,
37: 23,46,68,36,22,7,54,44,87,26,20,11,33,29,95,62,55,77,67,96,76,15,10,66,43,51,48,80,78,40,84,12,89,1,93,63,65,17,8,85,39,37,49,6,58,16,19,3,14,24,47,86,82,5,32,97,0,81,99,9,69,88,31,18,2,27,50,75,57,59,53,72,92,38,34,90,71,35,83,61,52,73,21,70,4,91,45,64,74,56,94,13,28,42,79,98,30,25,41,60,
38: 38,46,90,71,69,60,84,24,75,23,31,1,83,42,16,49,91,45,58,78,26,29,6,79,87,47,27,76,89,48,41,11,17,97,25,21,68,44,80,43,28,4,96,66,19,65,59,7,85,30,8,0,14,92,70,51,81,93,57,2,63,55,77,94,56,10,20,22,86,39,82,95,99,52,13,72,53,3,35,88,32,15,12,18,50,74,5,61,34,54,37,9,40,62,67,33,64,73,98,36,
39: 25,45,10,24,56,47,75,37,64,40,91,82,80,42,48,35,17,13,69,89,38,33,67,55,41,61,79,84,23,0,76,53,59,92,73,39,49,4,44,18,63,30,52,20,99,71,96,94,88,15,3,62,93,8,22,74,34,11,86,16,97,12,5,7,46,1,81,60,66,14,29,31,28,65,6,58,85,51,54,43,70,50,57,32,98,19,26,78,9,83,77,90,72,21,36,95,2,27,68,87,
40: 94,91,84,63,60,77,23,78,24,67,32,57,37,34,53,96,22,3,7,72,89,50,40,1,12,76,2,18,93,27,30,65,29,44,71,49,74,42,79,35,14,11,86,10,80,95,66,56,83,6,15,75,20,55,85,4,43,47,17,36,92,46,28,73,19,58,99,62,81,88,0,9,16,54,26,31,70,25,41,59,13,64,97,90,48,45,39,33,87,8,69,52,21,5,98,38,68,51,82,61,
41: 15,48,75,78,0,62,40,5,52,83,89,53,61,8,19,47,45,23,35,50,55,92,29,12,74,9,4,41,84,49,88,32,42,6,14,20,1,97,71,82,43,96,58,7,26,81,59,10,99,68,38,90,54,79,11,80,86,36,67,70,27,30,22,16,56,87,57,94,91,3,24,39,93,17,2,33,46,25,72,28,21,85,13,95,31,18,76,37,69,64,66,77,63,65,60,51,73,34,98,44,
42: 50,25,29,16,47,68,81,54,38,88,61,80,35,1,52,21,72,58,64,39,69,85,92,99,78,28,33,13,17,51,87,89,2,95,7,74,18,6,97,73,44,62,34,96,24,32,79,9,45,0,49,19,48,12,10,30,27,93,76,84,26,98,5,41,57,42,66,43,59,3,8,55,70,67,22,90,37,60,14,11,82,86,23,46,31,94,15,77,83,63,91,4,71,65,75,53,20,36,40,56,
43: 66,6,79,49,18,45,94,17,59,65,44,3,32,51,76,69,61,30,5,41,26,36,75,14,95,7,62,13,70,46,91,27,92,35,99,1,47,78,57,2,73,8,31,0,48,20,16,84,64,74,9,12,87,38,22,63,33,96,89,42,81,93,86,15,40,29,56,4,68,24,88,55,37,82,43,54,10,25,21,28,58,39,23,90,77,97,80,85,83,60,52,72,11,67,50,98,34,19,71,53,
44: 29,98,51,74,85,66,68,40,33,1,60,84,23,93,9,45,50,71,96,15,24,65,8,69,94,14,20,67,73,35,37,31,44,12,21,87,64,42,19,13,63,2,99,26,95,4,47,88,3,59,76,82,90,25,56,92,5,72,57,6,22,79,75,83,49,18,32,86,39,62,46,80,52,61,43,48,97,34,41,17,11,16,27,81,28,53,89,38,78,54,0,58,10,70,91,55,36,30,7,77,
45: 20,57,27,93,51,37,66,95,6,54,94,89,80,74,45,33,46,60,18,59,25,36,28,92,47,2,98,19,63,70,88,83,34,87,76,5,17,31,16,68,50,8,64,30,41,52,42,32,82,35,43,78,91,69,15,12,14,3,96,24,73,4,99,13,55,84,65,7,72,29,81,10,75,90,86,38,49,9,11,26,0,22,53,97,39,67,58,40,23,48,56,21,44,1,62,71,85,61,77,79,
46: 77,59,92,55,19,98,76,63,56,36,65,50,5,35,85,0,70,21,60,82,11,66,89,10,29,3,39,58,74,13,53,38,40,4,17,61,32,67,2,79,16,73,24,9,68,1,96,84,47,49,88,6,41,86,27,34,97,69,26,33,20,12,87,25,7,75,31,95,8,72,91,51,62,43,46,44,15,52,22,93,37,99,45,71,81,30,80,64,18,48,57,83,78,94,42,90,54,28,23,14,
47: 72,51,2,30,35,29,77,54,50,41,92,85,42,25,0,60,21,13,62,68,43,36,7,75,57,76,94,89,4,55,48,39,67,53,88,38,93,27,9,99,22,1,83,12,69,91,86,64,70,28,78,44,16,14,90,59,10,49,11,15,33,82,73,79,26,24,5,45,17,52,84,8,19,3,31,40,34,32,80,98,20,23,6,74,61,18,96,37,95,87,71,65,58,56,66,46,63,81,97,47,
48: 35,71,78,31,67,52,90,51,13,60,0,88,25,16,11,75,66,2,47,34,95,57,32,10,46,97,21,4,92,72,54,19,43,91,83,3,45,9,65,94,33,80,56,61,8,44,79,81,26,28,50,76,98,14,12,24,63,73,18,82,23,1,6,22,84,86,36,40,99,70,68,17,39,85,55,69,58,20,30,7,15,29,74,89,59,38,5,49,96,27,41,62,48,42,77,37,53,93,87,64,
49: 82,38,47,59,52,40,36,83,92,61,41,62,65,28,72,57,55,19,58,11,54,26,31,96,3,71,33,86,51,25,98,85,53,88,35,99,56,9,76,39,84,17,64,1,21,7,95,16,2,6,37,79,43,94,13,91,75,46,90,70,20,5,29,49,81,18,44,73,97,42,45,23,66,34,77,30,12,93,48,63,22,80,50,14,0,68,32,67,69,15,27,8,74,78,89,60,24,4,10,87,
50: 55,88,51,62,84,70,40,89,77,60,82,7,54,31,19,78,47,57,1,21,94,99,9,68,85,45,15,3,22,86,74,42,36,97,44,49,6,46,41,12,14,23,65,67,56,16,76,90,98,8,91,26,71,75,17,81,2,92,50,96,37,29,24,35,48,64,10,5,34,18,63,11,52,59,39,30,27,58,79,69,38,0,80,33,72,93,13,32,66,95,4,20,25,28,73,43,87,61,83,53,
51: 57,68,73,81,50,39,55,7,38,53,37,77,99,8,49,52,89,85,90,18,30,97,34,76,65,46,54,92,11,83,19,95,58,88,14,29,67,60,40,21,33,91,17,44,86,59,24,69,93,87,48,4,61,15,74,41,96,22,16,51,75,64,3,23,28,72,82,80,13,98,12,62,5,42,26,71,31,6,84,63,43,25,9,70,45,0,36,27,78,20,66,10,2,47,1,32,35,94,79,56,
52: 64,72,40,52,54,86,48,80,62,71,97,0,56,44,37,33,95,23,78,4,57,41,73,91,76,51,35,26,28,53,6,2,85,60,32,81,8,67,12,98,45,18,89,9,27,38,75,39,61,84,29,14,92,96,82,70,66,10,83,46,99,20,50,25,11,69,63,31,87,59,77,55,94,21,49,43,93,88,30,22,74,3,68,19,5,42,17,90,79,1,34,15,7,58,36,65,24,13,47,16,
53: 89,44,82,37,4,67,26,73,55,61,64,60,47,10,22,20,72,35,30,1,70,45,94,56,79,32,25,66,14,54,88,29,97,86,74,12,31,63,57,76,85,51,16,19,6,77,18,49,92,5,41,62,9,3,23,39,43,24,80,90,38,91,13,15,93,46,69,2,17,75,84,36,99,48,27,11,21,98,87,95,59,42,0,96,52,68,28,83,81,53,78,71,40,33,65,50,8,34,58,7,
54: 64,12,63,65,89,42,24,83,61,40,78,16,4,32,20,38,51,56,7,79,69,87,29,47,9,88,13,59,75,96,85,35,73,49,25,93,90,18,34,68,97,39,1,14,43,95,98,48,76,92,27,45,60,10,99,80,66,26,23,17,0,33,57,15,11,77,19,82,46,5,30,91,86,37,53,41,3,74,52,81,31,71,50,67,72,6,62,70,21,28,2,84,54,36,94,44,22,58,8,55,
55: 93,96,83,58,74,5,66,55,9,15,26,48,46,31,91,81,94,56,77,75,29,44,90,33,36,7,43,59,19,23,49,8,86,95,97,3,85,82,68,38,76,4,6,64,11,70,17,73,50,18,25,92,24,0,20,99,45,30,71,88,57,39,22,1,78,16,42,63,72,53,98,21,67,65,89,34,37,12,10,32,54,2,87,62,40,47,13,27,69,14,80,61,35,79,52,60,41,51,28,84,
56: 62,67,90,86,40,72,20,24,26,77,53,55,21,46,73,94,22,71,47,59,35,3,57,44,58,28,74,16,66,12,7,5,84,27,39,92,99,13,8,97,31,64,69,2,36,96,15,1,76,34,6,48,18,75,54,43,82,61,0,89,9,98,14,87,10,78,56,45,4,85,25,33,30,41,70,32,37,42,88,17,51,29,19,23,91,52,11,80,63,68,50,38,79,65,93,81,60,95,49,83,
57: 21,61,35,11,60,72,78,64,36,29,2,84,39,88,75,66,94,62,67,87,45,27,52,32,7,3,23,15,8,44,99,95,31,69,6,33,79,19,54,14,42,26,74,57,13,49,12,43,83,59,37,73,46,16,96,5,93,70,22,24,28,0,55,92,50,10,20,90,4,9,89,97,53,85,17,1,65,77,40,58,71,30,38,86,25,80,91,48,34,41,63,81,47,51,68,18,56,98,82,76,
58: 56,42,46,57,54,66,85,70,78,43,69,16,86,62,79,77,28,99,13,47,33,12,90,58,23,29,11,51,81,95,87,18,4,64,8,6,65,14,38,31,60,73,48,83,20,27,97,36,9,1,98,76,21,72,5,34,67,84,88,61,7,0,3,59,10,19,44,37,17,50,68,89,94,74,22,96,26,30,40,24,35,25,39,93,15,52,45,53,82,75,63,71,2,49,91,55,32,80,41,92,
59: 46,12,15,73,2,95,92,36,77,39,44,64,53,13,87,14,88,33,43,94,40,72,1,30,57,6,97,45,11,37,85,71,79,4,22,27,90,81,25,35,96,55,17,82,86,0,68,31,49,54,78,83,5,26,51,61,24,84,19,74,50,98,9,23,18,29,7,62,99,20,42,38,63,75,32,52,80,70,60,65,8,3,91,16,47,34,21,76,66,48,93,41,58,69,59,89,28,67,10,56,
60: 11,87,72,30,76,84,46,38,68,28,52,56,17,90,63,19,22,80,51,32,4,44,39,31,25,16,93,81,3,15,82,67,73,35,66,64,79,5,1,89,98,18,29,71,92,42,20,86,8,61,96,43,77,0,37,69,34,24,6,13,70,55,58,21,85,95,12,26,88,48,65,2,10,49,47,27,91,9,33,97,60,14,75,40,53,83,23,94,54,59,99,62,74,57,50,36,45,78,41,7,
61: 85,47,27,35,21,98,45,42,38,43,61,58,60,62,68,72,39,7,91,18,1,74,23,17,90,32,5,0,31,34,44,99,28,77,70,33,54,2,94,19,4,53,71,30,64,78,8,36,50,15,6,46,73,81,12,29,96,10,95,22,76,16,88,49,25,13,75,55,20,37,89,56,63,97,84,11,3,52,86,92,40,59,66,24,67,82,57,87,80,93,83,14,69,9,51,65,41,79,26,48,
62: 61,20,98,34,37,57,1,72,52,22,35,87,54,82,97,21,67,46,32,53,58,78,42,85,60,24,99,8,43,59,13,84,69,73,83,47,71,2,55,65,33,64,10,14,4,95,23,27,17,7,9,0,18,44,76,30,63,19,36,31,92,89,6,39,28,38,75,94,86,66,11,74,62,16,12,91,80,3,48,90,68,70,56,93,45,79,5,41,51,29,88,96,40,77,49,26,81,15,25,50,
63: 50,46,71,51,40,48,85,59,61,55,83,99,14,74,47,53,19,16,24,84,36,28,3,54,56,93,88,18,77,29,94,8,52,37,44,90,4,1,79,62,12,92,81,69,2,38,30,39,63,91,15,0,11,35,75,80,25,33,9,20,97,95,89,41,78,66,49,42,87,13,5,23,26,86,98,64,31,22,17,10,67,27,72,43,82,58,6,57,73,60,70,96,45,7,68,32,34,76,21,65,
64: 56,42,55,9,36,96,46,89,54,76,1,99,14,34,37,52,84,98,30,6,15,92,87,27,73,38,95,61,59,25,69,88,13,26,78,70,62,2,65,97,91,83,39,50,63,29,19,11,5,17,68,40,21,64,90,35,86,20,75,67,16,94,7,53,18,41,66,22,3,74,8,31,23,10,60,47,85,80,49,58,0,79,12,45,51,44,28,81,4,77,82,57,33,71,93,43,24,72,32,48,
65: 81,32,35,85,49,25,7,87,72,92,1,18,48,50,44,41,58,31,67,91,98,13,56,5,74,94,78,55,27,15,69,93,9,28,37,11,3,97,2,86,36,34,64,89,24,99,70,12,38,8,73,95,40,62,75,10,16,30,63,76,45,22,46,26,77,4,0,17,83,88,57,96,23,6,71,79,82,60,53,68,80,19,90,29,33,43,21,65,54,14,84,59,61,47,20,66,52,42,51,39,
66: 83,63,79,74,65,90,45,93,41,32,25,22,62,77,72,44,42,15,60,10,17,31,23,68,78,76,67,49,40,46,89,75,2,6,94,70,8,80,47,88,26,7,19,28,12,9,66,61,96,85,13,33,99,71,43,24,11,35,38,3,92,69,18,91,1,64,4,55,20,52,95,98,51,0,39,82,34,27,59,81,14,86,21,50,5,30,57,29,37,73,84,97,54,16,53,87,36,48,58,56,
67: 21,68,25,86,33,93,76,19,24,29,44,49,94,61,72,69,40,70,27,11,82,90,28,62,46,53,87,78,88,47,34,17,98,1,5,75,83,3,84,54,39,32,67,95,81,56,22,8,43,23,9,15,79,97,99,63,89,6,30,73,96,16,42,20,48,0,14,74,7,59,45,50,77,92,55,58,41,31,66,35,57,26,12,65,36,18,71,13,51,10,37,4,85,80,2,91,38,64,60,52,
68: 44,55,79,40,50,73,58,48,88,64,99,28,19,29,5,76,51,70,20,34,39,16,12,17,52,72,23,92,95,93,38,69,13,62,60,27,36,33,25,21,8,47,74,26,66,57,80,83,18,3,43,90,9,78,63,82,86,42,56,31,15,85,24,81,10,41,97,53,91,14,22,84,77,61,11,4,1,87,6,54,2,46,71,94,98,65,59,45,37,0,89,7,32,67,35,96,75,68,30,49,
