15: 32,29,47,21,39,22,31,14,11,42,6,37,27,5,1,49,45,0,15,46,2,34,7,23,10,16,30,36,12,41,8,26,4,38,35,24,17,13,28,19,48,40,3,9,18,33,44,20,25,43,
16: 49,29,21,15,22,2,31,3,11,36,44,6,48,34,45,14,8,46,28,9,33,47,39,27,32,16,26,5,12,10,41,24,38,0,35,40,43,7,4,18,42,23,25,19,30,13,20,1,17,37,
17: 18,29,25,8,41,34,46,21,7,33,31,15,20,24,40,5,49,0,16,10,36,2,42,30,1,38,48,22,43,32,6,9,26,45,14,3,11,47,17,27,37,28,4,39,44,12,35,13,19,23,
18: 33,37,29,31,24,19,13,44,4,49,8,14,1,32,43,17,10,27,3,40,26,18,46,7,41,11,34,39,15,6,48,30,45,21,16,35,28,0,42,9,2,22,20,12,23,36,47,5,38,25,
19: 29,39,20,13,34,1,19,43,11,14,37,10,16,0,30,38,18,7,12,45,17,6,23,35,2,49,41,33,28,46,22,24,40,44,9,4,27,5,47,15,21,48,26,8,42,31,3,36,25,32,
20: 39,9,36,16,30,26,18,2,46,14,38,10,3,5,29,22,20,13,49,6,45,37,4,41,8,28,48,15,0,43,32,40,25,44,1,33,19,47,11,24,21,35,31,7,34,42,23,12,27,17,
21: 23,4,12,17,15,22,37,6,36,31,25,43,24,26,48,19,5,35,10,40,47,16,41,1,18,13,46,2,33,3,0,29,34,20,30,42,21,45,9,7,49,14,8,44,27,38,28,11,32,39,
22: 6,30,37,21,5,35,13,20,27,14,43,26,9,33,1,11,32,3,39,19,48,4,12,31,46,49,25,18,38,23,41,45,0,36,8,47,28,22,42,16,10,2,7,24,17,34,44,40,15,29,
23: 29,20,42,7,15,35,49,41,34,22,17,46,33,21,24,8,4,13,38,16,26,5,40,47,0,48,6,10,43,30,3,18,32,19,9,37,25,14,28,44,1,36,27,11,23,2,45,39,12,31,
24: 42,30,25,16,18,48,39,45,10,31,22,38,3,34,14,5,32,47,7,27,13,20,4,28,0,29,37,46,8,49,9,12,6,17,43,23,1,33,24,36,15,44,2,26,21,11,40,19,35,41,
25: 26,41,32,4,25,36,33,13,19,22,8,5,37,15,23,2,31,34,7,48,40,3,0,30,46,10,18,6,12,45,49,1,20,29,38,28,9,17,21,47,35,27,14,42,44,16,43,11,39,24,
26: 14,44,32,39,26,38,25,1,15,12,7,2,49,45,37,17,21,42,31,46,40,27,30,13,22,8,41,20,29,10,5,47,24,43,16,6,48,3,0,23,4,36,28,11,9,19,33,35,18,34,
27: 42,13,47,43,35,27,45,11,17,32,16,12,25,20,31,7,3,44,34,40,28,15,5,1,38,6,21,2,46,29,26,41,37,48,36,9,4,23,0,18,24,14,8,10,33,22,49,19,30,39,
28: 37,8,15,29,23,38,16,3,43,45,48,13,27,33,5,46,41,39,42,17,6,9,30,2,14,10,19,7,40,21,1,47,31,22,28,36,12,4,49,34,0,25,11,24,26,20,18,44,35,32,
29: 33,22,13,19,14,34,3,48,30,26,10,25,39,15,23,16,44,42,7,49,4,36,12,47,37,1,32,5,2,27,35,43,40,21,28,18,11,41,45,9,31,8,38,20,6,24,0,46,29,17,
30: 31,28,13,27,42,14,35,47,16,43,45,7,26,23,37,20,29,11,2,41,5,12,39,48,19,24,6,0,46,18,9,38,32,4,49,21,34,3,25,40,44,1,30,33,36,8,22,15,17,10,
31: 32,19,40,9,21,6,29,38,15,30,37,10,5,28,16,49,27,41,26,3,36,33,12,48,0,13,11,4,8,43,39,34,1,46,44,18,25,23,17,31,22,45,47,14,2,7,42,20,35,24,
32: 36,19,4,6,37,30,43,22,0,21,8,10,7,29,11,32,24,48,40,25,46,41,31,34,15,2,47,5,18,39,49,38,13,1,3,17,23,26,12,9,45,35,14,44,27,16,42,20,33,28,
33: 21,30,11,48,34,43,20,38,35,44,27,22,17,29,46,5,42,1,37,13,7,45,3,0,12,14,2,19,26,41,33,4,40,28,16,6,32,39,24,8,25,15,49,9,23,36,18,47,31,10,
34: 19,4,48,8,11,21,10,25,33,24,27,32,49,7,26,38,46,6,29,2,18,47,9,43,5,39,1,17,28,22,16,41,31,15,40,0,13,45,35,3,12,37,34,44,23,30,14,42,36,20,
35: 16,12,7,9,27,29,49,39,41,8,31,21,26,20,1,35,43,11,33,48,6,18,23,13,5,44,30,10,36,47,28,34,25,42,46,19,4,37,15,24,3,32,2,17,22,40,38,0,14,45,
36: 32,4,28,44,18,48,6,27,25,10,17,24,31,3,47,23,43,35,40,7,26,2,45,19,33,14,42,29,38,12,15,5,8,30,20,13,1,49,11,16,39,21,9,34,0,37,41,22,46,36,
37: 38,30,25,37,4,29,22,10,34,21,47,7,3,11,49,28,44,12,32,0,31,41,39,9,2,24,15,17,5,8,45,14,26,35,40,19,43,46,1,27,48,6,13,16,36,20,18,23,33,42,
38: 22,18,28,13,25,19,17,31,36,41,15,38,48,43,39,49,24,16,2,42,1,34,5,14,11,7,32,30,20,23,6,8,10,21,35,47,26,33,9,12,3,27,4,45,29,0,46,40,37,44,
39: 5,24,39,31,47,3,44,11,38,10,34,29,21,0,28,41,45,42,9,35,6,2,16,12,7,32,37,26,4,19,15,8,20,43,40,1,49,33,30,36,18,25,13,46,23,27,14,17,48,22,
40: 23,1,41,29,31,4,0,21,37,25,6,14,30,46,26,2,36,22,3,7,18,10,47,44,33,35,45,38,5,12,43,32,49,15,40,16,11,27,24,17,9,20,13,34,48,8,39,42,28,19,
41: 45,38,7,10,31,9,5,39,19,27,40,13,20,34,12,4,6,48,11,2,33,35,41,17,36,47,22,43,23,1,14,37,49,24,8,32,28,46,0,16,3,44,42,18,29,21,25,15,26,30,
42: 21,35,42,10,24,47,31,18,25,8,40,3,39,36,45,4,30,17,27,38,46,19,1,9,6,28,48,11,15,44,5,0,33,49,22,7,32,43,23,16,14,34,37,26,41,13,2,20,12,29,
43: 13,32,41,25,14,24,36,3,31,8,43,12,15,48,0,22,40,45,16,19,5,29,4,35,17,42,44,18,7,34,6,1,27,11,21,39,47,20,26,33,49,38,10,23,46,9,30,28,37,2,
44: 21,7,20,37,13,45,25,39,35,16,34,2,27,49,12,5,8,42,18,32,40,47,6,11,46,48,43,30,17,26,41,36,15,4,44,29,38,19,0,3,14,22,10,23,9,31,33,1,24,28,
45: 43,24,30,23,29,42,13,34,44,2,21,27,33,35,9,41,20,17,12,8,38,40,0,19,5,28,36,39,45,6,16,46,37,4,48,14,49,3,22,26,32,10,15,25,11,47,18,7,31,1,
46: 7,44,27,30,21,46,15,35,38,32,29,24,1,6,10,19,47,11,5,41,20,31,8,14,45,40,0,28,3,43,13,37,22,25,42,12,48,16,49,36,39,9,2,23,26,4,34,17,33,18,
47: 16,23,5,26,30,7,44,34,27,39,43,31,10,24,14,6,15,38,46,33,3,25,47,35,20,49,13,40,45,11,2,37,1,18,4,36,9,42,19,48,32,8,28,22,41,21,17,0,12,29,
48: 42,18,26,24,20,9,32,13,23,12,2,5,37,10,48,35,21,19,0,41,34,44,29,6,17,1,4,39,16,3,43,8,27,14,33,36,47,45,25,7,49,31,28,15,40,11,30,22,46,38,
49: 22,33,37,47,41,36,6,25,9,35,18,7,1,40,17,34,46,29,43,16,13,19,2,15,5,11,31,48,39,45,0,21,27,4,8,20,42,28,10,12,3,23,26,30,38,44,14,49,24,32,
50: 33,31,23,10,44,14,22,29,37,3,27,46,11,25,32,2,8,41,9,42,15,1,47,24,7,39,4,40,26,5,45,35,20,17,36,28,13,18,6,49,19,30,38,0,34,48,43,21,12,16,
51: 3,40,20,35,28,0,41,24,2,6,16,18,34,42,39,1,14,44,17,4,7,21,37,25,45,8,19,43,38,33,10,13,5,46,30,36,48,15,27,47,11,32,26,31,49,22,12,9,29,23,
52: 22,35,33,42,45,14,36,11,48,30,4,16,3,28,26,47,18,20,8,27,1,44,21,40,7,41,6,37,46,25,0,24,38,15,19,49,2,10,13,39,17,9,34,29,31,23,43,5,32,12,
53: 43,22,25,18,41,23,31,17,12,20,16,49,34,26,40,0,9,45,47,38,15,48,46,10,7,19,6,29,2,37,44,21,35,5,39,24,28,3,11,14,8,1,13,42,32,36,4,33,27,30,
54: 48,14,43,23,32,30,2,26,11,41,17,21,6,8,20,46,39,22,33,49,5,19,0,35,4,12,28,3,16,40,29,45,24,10,13,44,37,34,27,25,9,1,15,47,18,36,7,31,38,42,
55: 48,10,40,16,27,44,31,15,38,19,24,32,47,12,3,18,0,21,46,4,49,45,14,6,29,5,1,33,43,22,20,25,13,28,41,35,8,2,34,37,7,42,39,11,30,23,17,26,36,9,
56: 16,44,7,33,28,17,12,4,42,26,39,37,25,27,5,43,23,49,8,14,24,20,1,34,46,0,3,47,10,38,22,11,32,48,35,45,29,6,21,15,36,30,9,41,2,18,40,31,13,19,
57: 38,21,19,13,28,48,24,11,0,17,40,30,33,35,41,18,44,2,25,16,31,10,20,46,4,37,14,22,9,45,6,8,47,32,43,49,23,39,29,7,12,15,36,1,3,27,42,26,34,5,
58: 25,15,46,42,20,35,0,29,44,32,10,16,38,9,33,18,7,2,11,23,19,49,39,34,14,40,36,4,26,3,13,37,21,30,1,48,43,45,47,27,6,17,22,24,28,31,5,8,12,41,
59: 13,10,28,4,41,29,20,49,16,48,7,33,31,40,8,27,21,34,0,44,26,37,17,15,42,23,14,38,5,3,19,30,47,2,18,39,46,22,24,32,1,6,12,45,25,36,9,43,35,11,
60: 40,36,0,26,9,11,14,16,34,43,25,38,6,31,7,18,29,37,47,20,12,10,8,5,49,21,1,39,35,46,32,45,2,17,33,3,24,22,48,19,30,15,42,4,27,23,41,44,13,28,
61: 21,4,36,32,13,2,39,24,28,31,20,17,42,45,19,9,6,29,0,18,27,48,33,3,5,23,1,46,44,47,34,8,10,16,7,22,15,26,30,35,40,25,43,38,12,14,37,49,41,11,
62: 35,0,40,19,27,8,21,33,12,43,38,42,29,5,23,48,13,6,36,30,49,4,2,16,32,9,7,3,18,15,44,41,45,28,25,31,34,39,20,26,47,10,1,37,11,22,46,17,14,24,
63: 26,23,15,33,8,17,47,16,25,5,38,14,4,44,48,6,13,11,37,46,40,35,45,9,22,20,42,34,43,30,19,49,32,41,24,7,18,3,12,2,39,29,10,1,28,21,31,0,27,36,
64: 5,24,14,6,22,13,8,32,38,25,46,17,26,41,34,28,49,7,39,23,44,47,9,40,31,2,48,42,12,1,11,20,29,33,16,45,0,30,21,19,35,3,10,4,18,15,37,43,36,27,
65: 23,7,18,25,38,31,9,39,21,46,41,15,26,28,47,24,40,45,19,12,5,11,30,35,10,43,33,6,48,1,14,36,49,2,32,22,13,3,16,34,8,4,44,0,27,42,37,17,29,20,
66: 21,38,36,6,8,25,37,17,15,11,4,0,23,13,22,43,33,10,32,48,46,16,34,5,29,49,42,2,14,19,1,44,47,30,18,20,28,9,39,26,31,40,3,41,7,24,27,35,12,45,
67: 31,35,12,24,20,41,26,48,3,36,39,14,23,43,40,47,4,34,5,2,17,45,7,16,18,27,22,33,6,44,28,38,9,32,13,8,25,46,42,1,30,49,11,29,0,37,21,10,15,19,
68: 20,6,0,40,28,32,13,3,14,17,25,47,24,34,48,18,39,33,9,38,45,35,8,11,37,19,23,12,46,22,41,7,31,42,44,10,5,16,2,29,27,1,4,26,36,15,30,49,43,21,
69: 14,8,38,31,17,21,25,28,34,41,37,6,46,2,32,15,4,10,23,49,43,27,0,22,1,40,48,12,36,9,13,5,29,19,35,47,45,39,42,18,30,3,24,11,16,26,33,20,44,7,
70: 25,6,15,10,40,3,17,29,23,21,28,44,39,34,48,11,30,4,41,20,22,13,19,49,43,2,14,5,36,45,33,12,1,32,24,26,16,47,38,18,46,27,8,37,9,0,35,42,31,7,
71: 13,8,31,15,21,25,46,33,24,36,14,44,11,43,6,16,12,45,39,2,34,40,37,41,49,1,3,17,19,7,18,20,42,35,9,32,29,0,4,10,48,5,27,23,38,26,30,47,22,28,
72: 33,6,11,31,28,37,13,23,19,17,4,32,38,26,44,46,9,14,5,41,47,1,24,12,0,3,43,39,42,35,45,34,22,18,7,2,20,25,15,49,8,16,21,29,40,36,27,30,48,10,
73: 43,24,38,12,46,22,27,48,15,20,8,40,45,26,14,6,28,25,19,5,34,17,47,39,42,7,10,3,31,49,1,18,2,13,33,0,9,16,23,44,32,29,35,4,21,11,36,41,37,30,
74: 44,29,21,32,28,20,1,34,38,27,43,17,6,35,45,23,5,33,4,18,40,13,48,16,0,46,39,41,3,14,12,9,19,42,24,26,47,25,36,49,37,22,15,11,8,10,30,2,31,7,
75: 10,27,17,20,9,29,40,32,36,3,49,0,33,12,47,35,48,25,8,28,21,16,38,45,7,2,6,46,39,11,5,23,4,30,19,42,34,15,31,41,26,44,1,14,18,13,37,43,24,22,
76: 14,19,40,34,29,27,22,17,23,43,49,46,15,42,8,35,37,26,45,0,9,4,13,7,2,48,30,39,16,25,31,33,6,18,5,11,41,12,24,47,38,28,32,36,21,3,1,20,10,44,
77: 45,11,17,27,48,22,40,8,21,46,3,20,35,29,12,33,38,23,4,2,0,49,43,1,15,24,7,39,36,14,30,19,37,5,10,32,26,16,25,41,47,44,34,18,13,6,28,31,42,9,
78: 15,35,39,19,10,23,27,33,1,44,41,20,40,24,9,47,2,18,45,11,22,3,7,36,14,49,30,0,17,46,4,29,26,13,31,43,8,42,48,38,28,16,25,12,6,21,37,34,32,5,
79: 38,19,11,43,36,31,10,18,13,28,24,7,14,30,41,44,26,6,34,39,42,49,47,5,37,16,23,21,1,4,15,32,0,2,22,12,3,20,45,25,46,40,29,17,9,35,8,27,48,33,
80: 16,24,37,31,43,47,30,21,29,4,28,19,38,18,5,49,2,15,6,44,33,20,26,45,3,34,41,17,1,36,42,23,13,10,8,0,46,39,32,7,22,25,48,40,27,11,35,14,12,9,
81: 3,26,41,17,25,28,33,0,23,47,9,46,29,37,11,22,7,27,14,2,4,15,38,24,44,20,39,49,36,48,19,40,43,5,8,35,42,16,13,1,18,45,30,12,10,21,6,32,34,31,
82: 25,13,4,32,19,31,46,30,22,18,48,7,1,43,41,6,15,23,35,14,44,8,38,24,42,17,0,11,49,5,9,36,40,10,34,28,26,12,16,37,21,29,3,47,27,39,2,33,45,20,
83: 42,45,29,18,26,24,11,15,4,2,35,40,22,47,30,13,10,38,0,16,19,33,5,34,9,31,6,41,46,49,43,17,32,25,37,14,7,1,3,23,12,36,44,20,48,8,21,28,39,27,
84: 34,5,25,22,29,42,12,23,28,19,49,11,26,41,27,47,3,7,35,2,6,39,44,17,48,10,24,30,36,20,9,15,31,45,43,46,8,14,18,13,33,4,37,0,32,16,21,1,40,38,
85: 40,20,15,27,16,30,2,42,44,0,43,45,19,13,37,8,26,48,36,5,23,11,39,32,9,22,3,7,29,35,14,47,34,38,49,4,1,25,10,33,6,17,46,24,31,18,41,21,12,28,
86: 19,33,23,25,7,16,8,30,4,35,22,42,48,20,2,49,14,6,24,1,45,37,27,47,11,18,0,36,38,26,43,9,40,13,17,3,5,32,10,29,34,41,46,28,15,44,21,31,39,12,
87: 24,20,1,40,19,12,35,29,26,13,48,36,45,15,11,38,32,23,0,30,41,6,10,21,5,34,9,18,3,49,7,44,42,17,8,4,16,27,33,47,43,46,14,39,2,31,22,25,37,28,
88: 25,46,5,32,15,27,14,33,13,37,6,41,21,26,16,12,39,7,35,43,36,2,23,18,44,11,45,31,1,9,24,49,19,40,0,28,34,47,10,3,17,8,30,42,20,29,4,22,48,38,
89: 28,23,31,47,17,35,40,48,24,13,37,2,44,21,25,36,26,14,20,45,39,6,4,12,1,11,49,3,15,0,18,10,30,34,27,9,42,32,16,46,43,41,7,33,19,8,38,5,29,22,
90: 24,40,35,17,7,49,37,1,10,14,38,33,5,26,32,6,43,25,13,44,12,8,28,46,41,9,4,0,29,27,34,16,48,19,2,23,15,3,47,22,20,31,11,39,18,42,45,36,30,21,
time = 21582090
